SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_125,user_1471,2025-04-16 21:41:55,home,Tablet,India,Email,129,0,0
session_125,user_1471,2025-04-16 21:43:54,product_page,Tablet,India,Email,119,3,0
session_126,user_2713,2025-04-04 21:24:43,home,Mobile,USA,Direct,76,0,0
session_127,user_2168,2025-07-02 12:04:14,home,Tablet,India,Email,90,0,0
session_127,user_2168,2025-07-02 12:07:05,product_page,Tablet,India,Email,171,2,0
session_127,user_2168,2025-07-02 12:09:54,cart,Tablet,India,Email,169,2,0
session_128,user_2126,2025-06-09 20:30:32,home,Desktop,UK,Direct,57,0,1
session_128,user_2126,2025-06-09 20:32:11,product_page,Desktop,UK,Direct,99,0,1
session_128,user_2126,2025-06-09 20:32:26,cart,Desktop,UK,Direct,15,0,1
session_128,user_2126,2025-06-09 20:33:35,checkout,Desktop,UK,Direct,69,3,1
session_128,user_2126,2025-06-09 20:33:58,confirmation,Desktop,UK,Direct,23,0,1
session_129,user_2755,2025-04-11 17:04:06,home,Desktop,UK,Direct,166,0,0
session_129,user_2755,2025-04-11 17:05:01,product_page,Desktop,UK,Direct,55,0,0
session_130,user_1595,2025-03-24 20:29:41,home,Desktop,Germany,Social Media,157,0,1
session_130,user_1595,2025-03-24 20:30:34,product_page,Desktop,Germany,Social Media,53,4,1
session_130,user_1595,2025-03-24 20:31:12,cart,Desktop,Germany,Social Media,38,4,1
session_130,user_1595,2025-03-24 20:33:55,checkout,Desktop,Germany,Social Media,163,4,1
session_130,user_1595,2025-03-24 20:35:36,confirmation,Desktop,Germany,Social Media,101,0,1
session_131,user_2498,2025-03-03 18:27:07,home,Tablet,France,Social Media,51,0,0
session_131,user_2498,2025-03-03 18:28:12,product_page,Tablet,France,Social Media,65,3,0
session_132,user_1515,2025-03-06 23:58:12,home,Mobile,Canada,Direct,150,0,0
session_133,user_2286,2025-04-11 04:38:11,home,Tablet,UK,Email,66,0,0
session_133,user_2286,2025-04-11 04:39:50,product_page,Tablet,UK,Email,99,0,0
session_134,user_1372,2025-03-18 14:12:14,home,Tablet,France,Email,127,0,0
session_134,user_1372,2025-03-18 14:14:27,product_page,Tablet,France,Email,133,2,0
session_135,user_1510,2025-04-08 05:48:29,home,Mobile,India,Google,56,0,0
session_135,user_1510,2025-04-08 05:49:31,product_page,Mobile,India,Google,62,3,0
session_135,user_1510,2025-04-08 05:50:14,cart,Mobile,India,Google,43,3,0
session_135,user_1510,2025-04-08 05:52:26,checkout,Mobile,India,Google,132,3,0
session_136,user_1390,2025-03-15 10:09:41,home,Mobile,Canada,Social Media,180,0,0
session_136,user_1390,2025-03-15 10:11:23,product_page,Mobile,Canada,Social Media,102,5,0
session_137,user_1263,2025-03-31 15:09:39,home,Tablet,India,Social Media,131,0,0
session_137,user_1263,2025-03-31 15:10:01,product_page,Tablet,India,Social Media,22,0,0
session_138,user_2168,2025-07-19 22:50:50,home,Tablet,USA,Google,92,0,1
session_138,user_2168,2025-07-19 22:52:50,product_page,Tablet,USA,Google,120,0,1
session_138,user_2168,2025-07-19 22:55:22,cart,Tablet,USA,Google,152,2,1
session_138,user_2168,2025-07-19 22:57:01,checkout,Tablet,USA,Google,99,2,1
session_138,user_2168,2025-07-19 22:59:03,confirmation,Tablet,USA,Google,122,0,1
session_139,user_2866,2025-03-15 14:00:00,home,Mobile,Canada,Email,124,0,0
session_139,user_2866,2025-03-15 14:01:38,product_page,Mobile,Canada,Email,98,1,0
session_140,user_2010,2025-04-17 17:37:40,home,Desktop,Canada,Google,63,0,0
session_140,user_2010,2025-04-17 17:39:41,product_page,Desktop,Canada,Google,121,0,0
session_140,user_2010,2025-04-17 17:40:52,cart,Desktop,Canada,Google,71,1,0
session_141,user_1643,2025-06-09 06:55:12,home,Mobile,Australia,Email,67,0,0
session_141,user_1643,2025-06-09 06:57:35,product_page,Mobile,Australia,Email,143,0,0
session_142,user_1473,2025-05-03 06:26:48,home,Desktop,UK,Google,138,0,0
session_142,user_1473,2025-05-03 06:28:49,product_page,Desktop,UK,Google,121,3,0
session_143,user_1073,2025-07-22 22:17:32,home,Mobile,France,Direct,25,0,0
session_143,user_1073,2025-07-22 22:20:06,product_page,Mobile,France,Direct,154,0,0
session_144,user_1460,2025-03-25 18:38:49,home,Tablet,USA,Direct,45,0,0
session_144,user_1460,2025-03-25 18:40:52,product_page,Tablet,USA,Direct,123,0,0
session_145,user_2149,2025-08-04 13:59:38,home,Desktop,USA,Direct,180,0,1
session_145,user_2149,2025-08-04 14:02:32,product_page,Desktop,USA,Direct,174,0,1
session_145,user_2149,2025-08-04 14:04:32,cart,Desktop,USA,Direct,120,0,1
session_145,user_2149,2025-08-04 14:06:45,checkout,Desktop,USA,Direct,133,2,1
session_145,user_2149,2025-08-04 14:08:55,confirmation,Desktop,USA,Direct,130,0,1
session_146,user_2698,2025-02-09 13:19:12,home,Tablet,USA,Google,44,0,0
session_146,user_2698,2025-02-09 13:22:05,product_page,Tablet,USA,Google,173,4,0
session_147,user_1546,2025-08-11 06:00:33,home,Mobile,Australia,Google,141,0,1
session_147,user_1546,2025-08-11 06:02:34,product_page,Mobile,Australia,Google,121,0,1
session_147,user_1546,2025-08-11 06:04:35,cart,Mobile,Australia,Google,121,0,1
session_147,user_1546,2025-08-11 06:06:23,checkout,Mobile,Australia,Google,108,3,1
session_147,user_1546,2025-08-11 06:06:44,confirmation,Mobile,Australia,Google,21,0,1
session_148,user_1093,2025-05-09 12:32:45,home,Tablet,France,Email,26,0,1
session_148,user_1093,2025-05-09 12:33:09,product_page,Tablet,France,Email,24,3,1
session_148,user_1093,2025-05-09 12:33:30,cart,Tablet,France,Email,21,3,1
session_148,user_1093,2025-05-09 12:36:06,checkout,Tablet,France,Email,156,3,1
session_148,user_1093,2025-05-09 12:37:44,confirmation,Tablet,France,Email,98,0,1
session_149,user_1181,2025-03-14 16:27:55,home,Mobile,Germany,Direct,41,0,0
session_150,user_1873,2025-03-13 04:31:52,home,Tablet,India,Email,46,0,0
session_151,user_1511,2025-02-04 18:21:30,home,Mobile,India,Email,20,0,0
session_151,user_1511,2025-02-04 18:22:09,product_page,Mobile,India,Email,39,0,0
session_151,user_1511,2025-02-04 18:24:05,cart,Mobile,India,Email,116,0,0
session_151,user_1511,2025-02-04 18:26:02,checkout,Mobile,India,Email,117,2,0
session_152,user_2321,2025-08-15 21:26:35,home,Tablet,Germany,Email,145,0,0
session_152,user_2321,2025-08-15 21:28:45,product_page,Tablet,Germany,Email,130,0,0
session_153,user_1412,2025-07-23 09:50:33,home,Desktop,France,Google,78,0,0
session_153,user_1412,2025-07-23 09:51:29,product_page,Desktop,France,Google,56,0,0
session_154,user_1963,2025-03-24 20:31:29,home,Desktop,UK,Email,81,0,0
session_155,user_2609,2025-05-02 23:51:52,home,Desktop,Canada,Email,82,0,0
session_155,user_2609,2025-05-02 23:53:11,product_page,Desktop,Canada,Email,79,4,0
session_155,user_2609,2025-05-02 23:55:10,cart,Desktop,Canada,Email,119,4,0
session_156,user_1498,2025-06-18 02:09:46,home,Mobile,France,Google,159,0,1
session_156,user_1498,2025-06-18 02:11:59,product_page,Mobile,France,Google,133,4,1
session_156,user_1498,2025-06-18 02:12:59,cart,Mobile,France,Google,60,4,1
session_156,user_1498,2025-06-18 02:14:24,checkout,Mobile,France,Google,85,4,1
session_156,user_1498,2025-06-18 02:16:55,confirmation,Mobile,France,Google,151,0,1
session_157,user_1874,2025-03-24 09:24:46,home,Mobile,France,Direct,104,0,0
session_157,user_1874,2025-03-24 09:26:58,product_page,Mobile,France,Direct,132,3,0
session_158,user_1160,2025-07-10 07:31:11,home,Desktop,UK,Direct,131,0,0
session_158,user_1160,2025-07-10 07:31:53,product_page,Desktop,UK,Direct,42,0,0
session_158,user_1160,2025-07-10 07:33:26,cart,Desktop,UK,Direct,93,5,0
session_159,user_2712,2025-07-23 21:07:05,home,Desktop,Australia,Direct,55,0,0
session_160,user_1042,2025-06-09 21:48:37,home,Mobile,France,Email,114,0,0
session_160,user_1042,2025-06-09 21:49:16,product_page,Mobile,France,Email,39,0,0
session_160,user_1042,2025-06-09 21:49:47,cart,Mobile,France,Email,31,1,0
session_160,user_1042,2025-06-09 21:52:18,checkout,Mobile,France,Email,151,1,0
session_161,user_1904,2025-08-20 21:44:47,home,Mobile,UK,Social Media,130,0,0
session_161,user_1904,2025-08-20 21:46:00,product_page,Mobile,UK,Social Media,73,0,0
session_162,user_1674,2025-08-30 23:26:35,home,Tablet,Australia,Email,78,0,1
session_162,user_1674,2025-08-30 23:28:01,product_page,Tablet,Australia,Email,86,2,1
session_162,user_1674,2025-08-30 23:28:45,cart,Tablet,Australia,Email,44,2,1
session_162,user_1674,2025-08-30 23:30:43,checkout,Tablet,Australia,Email,118,2,1
session_162,user_1674,2025-08-30 23:32:13,confirmation,Tablet,Australia,Email,90,0,1
session_163,user_2237,2025-02-23 19:38:10,home,Mobile,France,Google,65,0,1
session_163,user_2237,2025-02-23 19:38:53,product_page,Mobile,France,Google,43,0,1
session_163,user_2237,2025-02-23 19:39:31,cart,Mobile,France,Google,38,4,1
session_163,user_2237,2025-02-23 19:39:56,checkout,Mobile,France,Google,25,4,1
session_163,user_2237,2025-02-23 19:41:44,confirmation,Mobile,France,Google,108,0,1
session_164,user_2015,2025-05-16 18:38:23,home,Tablet,Canada,Google,145,0,0
session_164,user_2015,2025-05-16 18:41:14,product_page,Tablet,Canada,Google,171,0,0
session_164,user_2015,2025-05-16 18:43:13,cart,Tablet,Canada,Google,119,1,0
session_165,user_1133,2025-01-27 08:53:51,home,Mobile,France,Google,64,0,0
session_165,user_1133,2025-01-27 08:54:26,product_page,Mobile,France,Google,35,0,0
session_166,user_2737,2025-07-31 13:30:11,home,Tablet,France,Direct,37,0,0
session_166,user_2737,2025-07-31 13:31:03,product_page,Tablet,France,Direct,52,5,0
session_167,user_2987,2025-02-27 23:29:10,home,Tablet,France,Email,172,0,0
session_167,user_2987,2025-02-27 23:31:09,product_page,Tablet,France,Email,119,0,0
session_168,user_1841,2025-02-16 02:42:06,home,Desktop,Germany,Direct,17,0,1
session_168,user_1841,2025-02-16 02:43:47,product_page,Desktop,Germany,Direct,101,2,1
session_168,user_1841,2025-02-16 02:44:29,cart,Desktop,Germany,Direct,42,2,1
session_168,user_1841,2025-02-16 02:46:55,checkout,Desktop,Germany,Direct,146,2,1
session_168,user_1841,2025-02-16 02:48:33,confirmation,Desktop,Germany,Direct,98,0,1
session_169,user_1759,2025-08-02 10:09:12,home,Desktop,Germany,Google,106,0,0
session_169,user_1759,2025-08-02 10:11:00,product_page,Desktop,Germany,Google,108,0,0
session_169,user_1759,2025-08-02 10:11:23,cart,Desktop,Germany,Google,23,2,0
session_170,user_1692,2025-05-21 09:07:02,home,Mobile,USA,Direct,120,0,0
session_170,user_1692,2025-05-21 09:07:56,product_page,Mobile,USA,Direct,54,3,0
session_170,user_1692,2025-05-21 09:09:19,cart,Mobile,USA,Direct,83,3,0
session_171,user_2076,2025-03-18 19:36:04,home,Desktop,USA,Email,43,0,0
session_171,user_2076,2025-03-18 19:37:14,product_page,Desktop,USA,Email,70,0,0
session_172,user_1172,2025-08-31 18:34:39,home,Desktop,Australia,Direct,55,0,0
session_172,user_1172,2025-08-31 18:35:01,product_page,Desktop,Australia,Direct,22,0,0
session_173,user_1705,2025-04-27 22:10:33,home,Desktop,USA,Email,92,0,0
session_173,user_1705,2025-04-27 22:10:53,product_page,Desktop,USA,Email,20,0,0
session_174,user_1425,2025-02-11 08:30:31,home,Desktop,France,Direct,132,0,0
session_174,user_1425,2025-02-11 08:31:39,product_page,Desktop,France,Direct,68,0,0
session_175,user_2255,2025-03-09 20:26:56,home,Desktop,Germany,Direct,105,0,0
session_176,user_1997,2025-08-19 16:43:10,home,Desktop,France,Email,94,0,0
session_177,user_2361,2025-07-27 21:49:41,home,Desktop,Canada,Google,38,0,0
session_178,user_1627,2025-07-03 14:55:04,home,Tablet,UK,Direct,180,0,1
session_178,user_1627,2025-07-03 14:57:22,product_page,Tablet,UK,Direct,138,1,1
session_178,user_1627,2025-07-03 14:58:08,cart,Tablet,UK,Direct,46,1,1
session_178,user_1627,2025-07-03 15:00:08,checkout,Tablet,UK,Direct,120,1,1
session_178,user_1627,2025-07-03 15:03:01,confirmation,Tablet,UK,Direct,173,0,1
session_179,user_2067,2025-08-22 08:20:48,home,Mobile,Australia,Google,58,0,0
session_179,user_2067,2025-08-22 08:21:10,product_page,Mobile,Australia,Google,22,2,0
session_180,user_2326,2025-07-06 05:57:25,home,Desktop,UK,Email,32,0,0
session_180,user_2326,2025-07-06 05:59:56,product_page,Desktop,UK,Email,151,0,0
session_180,user_2326,2025-07-06 06:02:08,cart,Desktop,UK,Email,132,0,0
session_181,user_2838,2025-04-15 07:30:46,home,Tablet,UK,Google,38,0,0
session_181,user_2838,2025-04-15 07:31:43,product_page,Tablet,UK,Google,57,1,0
session_182,user_1127,2025-03-06 05:06:40,home,Desktop,India,Social Media,40,0,0
session_183,user_1087,2025-03-07 01:57:51,home,Desktop,India,Google,125,0,0
session_183,user_1087,2025-03-07 01:58:35,product_page,Desktop,India,Google,44,1,0
session_184,user_1954,2025-05-22 10:59:23,home,Tablet,USA,Email,177,0,0
session_185,user_1012,2025-08-05 20:29:27,home,Tablet,UK,Direct,64,0,0
session_186,user_1774,2025-03-26 22:42:00,home,Tablet,Canada,Email,22,0,0
session_186,user_1774,2025-03-26 22:42:34,product_page,Tablet,Canada,Email,34,0,0
session_187,user_2956,2025-07-06 01:21:13,home,Tablet,Australia,Email,154,0,0
session_187,user_2956,2025-07-06 01:22:41,product_page,Tablet,Australia,Email,88,0,0
session_188,user_1525,2025-06-24 10:26:57,home,Mobile,Canada,Direct,46,0,1
session_188,user_1525,2025-06-24 10:29:39,product_page,Mobile,Canada,Direct,162,0,1
session_188,user_1525,2025-06-24 10:31:59,cart,Mobile,Canada,Direct,140,1,1
session_188,user_1525,2025-06-24 10:34:16,checkout,Mobile,Canada,Direct,137,1,1
session_188,user_1525,2025-06-24 10:37:02,confirmation,Mobile,Canada,Direct,166,0,1
session_189,user_2269,2025-07-13 06:34:25,home,Mobile,India,Social Media,158,0,1
session_189,user_2269,2025-07-13 06:36:09,product_page,Mobile,India,Social Media,104,2,1
session_189,user_2269,2025-07-13 06:38:07,cart,Mobile,India,Social Media,118,2,1
session_189,user_2269,2025-07-13 06:38:24,checkout,Mobile,India,Social Media,17,2,1
session_189,user_2269,2025-07-13 06:40:50,confirmation,Mobile,India,Social Media,146,0,1
session_190,user_1842,2025-05-31 10:27:31,home,Desktop,UK,Direct,119,0,0
session_191,user_1501,2025-02-07 21:14:28,home,Mobile,USA,Social Media,42,0,0
session_191,user_1501,2025-02-07 21:14:56,product_page,Mobile,USA,Social Media,28,3,0
session_192,user_2116,2025-05-29 02:00:37,home,Tablet,France,Google,34,0,0
session_192,user_2116,2025-05-29 02:01:34,product_page,Tablet,France,Google,57,1,0
session_193,user_2748,2025-04-27 20:55:20,home,Mobile,India,Email,72,0,0
session_193,user_2748,2025-04-27 20:57:47,product_page,Mobile,India,Email,147,3,0
session_194,user_1566,2025-05-27 14:04:02,home,Mobile,Australia,Social Media,51,0,0
session_195,user_1535,2025-05-24 11:16:58,home,Desktop,Germany,Social Media,76,0,0
session_195,user_1535,2025-05-24 11:19:47,product_page,Desktop,Germany,Social Media,169,0,0
session_196,user_2277,2025-08-09 18:41:48,home,Tablet,USA,Direct,88,0,0
session_196,user_2277,2025-08-09 18:42:52,product_page,Tablet,USA,Direct,64,5,0
session_197,user_1571,2025-04-07 23:24:28,home,Mobile,UK,Social Media,78,0,0
session_197,user_1571,2025-04-07 23:27:27,product_page,Mobile,UK,Social Media,179,4,0
session_198,user_1035,2025-05-11 22:02:11,home,Tablet,Germany,Email,119,0,0
session_198,user_1035,2025-05-11 22:04:38,product_page,Tablet,Germany,Email,147,0,0
session_198,user_1035,2025-05-11 22:07:15,cart,Tablet,Germany,Email,157,0,0
session_199,user_2119,2025-01-09 19:56:59,home,Tablet,Australia,Google,89,0,0
session_199,user_2119,2025-01-09 19:57:18,product_page,Tablet,Australia,Google,19,2,0
session_200,user_1823,2025-03-29 12:58:29,home,Desktop,France,Email,115,0,1
session_200,user_1823,2025-03-29 12:58:54,product_page,Desktop,France,Email,25,2,1
session_200,user_1823,2025-03-29 13:01:41,cart,Desktop,France,Email,167,2,1
session_200,user_1823,2025-03-29 13:02:13,checkout,Desktop,France,Email,32,2,1
session_200,user_1823,2025-03-29 13:03:01,confirmation,Desktop,France,Email,48,0,1
session_201,user_1028,2025-08-05 16:07:49,home,Desktop,USA,Google,65,0,1
session_201,user_1028,2025-08-05 16:10:32,product_page,Desktop,USA,Google,163,1,1
session_201,user_1028,2025-08-05 16:11:18,cart,Desktop,USA,Google,46,1,1
session_201,user_1028,2025-08-05 16:12:51,checkout,Desktop,USA,Google,93,1,1
session_201,user_1028,2025-08-05 16:13:37,confirmation,Desktop,USA,Google,46,0,1
session_202,user_1580,2025-01-20 15:40:21,home,Tablet,India,Google,119,0,1
session_202,user_1580,2025-01-20 15:42:04,product_page,Tablet,India,Google,103,2,1
session_202,user_1580,2025-01-20 15:44:41,cart,Tablet,India,Google,157,2,1
session_202,user_1580,2025-01-20 15:45:04,checkout,Tablet,India,Google,23,2,1
session_202,user_1580,2025-01-20 15:46:26,confirmation,Tablet,India,Google,82,0,1
session_203,user_1787,2025-07-24 16:52:43,home,Mobile,Canada,Social Media,30,0,0
session_203,user_1787,2025-07-24 16:54:16,product_page,Mobile,Canada,Social Media,93,4,0
session_203,user_1787,2025-07-24 16:56:28,cart,Mobile,Canada,Social Media,132,4,0
session_204,user_1062,2025-03-29 00:36:13,home,Mobile,Australia,Google,163,0,1
session_204,user_1062,2025-03-29 00:39:09,product_page,Mobile,Australia,Google,176,3,1
session_204,user_1062,2025-03-29 00:40:33,cart,Mobile,Australia,Google,84,3,1
session_204,user_1062,2025-03-29 00:42:13,checkout,Mobile,Australia,Google,100,3,1
session_204,user_1062,2025-03-29 00:44:09,confirmation,Mobile,Australia,Google,116,0,1
session_205,user_2037,2025-06-18 22:04:46,home,Mobile,France,Social Media,58,0,1
session_205,user_2037,2025-06-18 22:07:40,product_page,Mobile,France,Social Media,174,1,1
session_205,user_2037,2025-06-18 22:08:34,cart,Mobile,France,Social Media,54,1,1
session_205,user_2037,2025-06-18 22:10:33,checkout,Mobile,France,Social Media,119,1,1
session_205,user_2037,2025-06-18 22:11:18,confirmation,Mobile,France,Social Media,45,0,1
session_206,user_2902,2025-07-12 05:15:38,home,Mobile,Canada,Email,123,0,0
session_206,user_2902,2025-07-12 05:16:26,product_page,Mobile,Canada,Email,48,0,0
session_206,user_2902,2025-07-12 05:19:04,cart,Mobile,Canada,Email,158,1,0
session_207,user_2678,2025-03-31 03:17:45,home,Tablet,India,Google,158,0,0
session_207,user_2678,2025-03-31 03:20:41,product_page,Tablet,India,Google,176,3,0
session_208,user_2344,2025-03-26 21:22:38,home,Tablet,UK,Social Media,171,0,0
session_208,user_2344,2025-03-26 21:24:26,product_page,Tablet,UK,Social Media,108,5,0
session_209,user_2213,2025-07-23 17:29:09,home,Desktop,Canada,Email,139,0,1
session_209,user_2213,2025-07-23 17:29:28,product_page,Desktop,Canada,Email,19,0,1
session_209,user_2213,2025-07-23 17:31:45,cart,Desktop,Canada,Email,137,0,1
session_209,user_2213,2025-07-23 17:34:20,checkout,Desktop,Canada,Email,155,2,1
session_209,user_2213,2025-07-23 17:35:39,confirmation,Desktop,Canada,Email,79,0,1
session_210,user_1409,2025-01-04 10:20:09,home,Mobile,USA,Google,168,0,1
session_210,user_1409,2025-01-04 10:21:06,product_page,Mobile,USA,Google,57,0,1
session_210,user_1409,2025-01-04 10:23:20,cart,Mobile,USA,Google,134,5,1
session_210,user_1409,2025-01-04 10:24:50,checkout,Mobile,USA,Google,90,5,1
session_210,user_1409,2025-01-04 10:26:33,confirmation,Mobile,USA,Google,103,0,1
session_211,user_1179,2025-01-25 23:20:02,home,Mobile,India,Direct,135,0,0
session_211,user_1179,2025-01-25 23:21:25,product_page,Mobile,India,Direct,83,0,0
session_212,user_2008,2025-08-03 11:36:16,home,Desktop,UK,Social Media,171,0,0
session_212,user_2008,2025-08-03 11:39:05,product_page,Desktop,UK,Social Media,169,0,0
session_212,user_2008,2025-08-03 11:41:03,cart,Desktop,UK,Social Media,118,0,0
session_212,user_2008,2025-08-03 11:41:48,checkout,Desktop,UK,Social Media,45,3,0
session_213,user_2980,2025-01-16 10:53:01,home,Mobile,India,Social Media,147,0,0
session_213,user_2980,2025-01-16 10:55:53,product_page,Mobile,India,Social Media,172,0,0
session_214,user_2257,2025-04-03 03:52:49,home,Mobile,UK,Email,102,0,0
session_215,user_2787,2025-04-05 08:07:57,home,Tablet,Canada,Google,23,0,0
